human gene	mouse gene	human transcript	mouse transcript	with homologs in cow	with homologs in opossum	with homologs in chicken	with homologs in lizard	with homologs in frog	with homologs in zebrafish	motif score 	gap score
ENSG00000231227	ENSMUSG00000108155	ENST00000421041	ENSMUST00000204396	1	1	0	0	0	0	4.61	50.277
ENSG00000273448	ENSMUSG00000106802	ENST00000609770	ENSMUST00000200763	1	1	1	0	0	0	11.856	19.344
ENSG00000176349	ENSMUSG00000087248	ENST00000480694	ENSMUST00000127990	0	0	0	0	0	0	4.343	17.527
ENSG00000267026	ENSMUSG00000087500	ENST00000589059	ENSMUST00000153083	0	0	0	0	0	0	3.215	28.249
ENSG00000224691	ENSMUSG00000093650	ENST00000428391	ENSMUST00000177239	1	1	0	1	0	1	14.84	34.008
ENSG00000280132	ENSMUSG00000108531	ENST00000622954	ENSMUST00000206189	0	0	1	0	0	0	4.344	18.235
ENSG00000259895	ENSMUSG00000085185	ENST00000563775	ENSMUST00000171563	1	1	1	1	1	1	10.733	21.093
ENSG00000260566	ENSMUSG00000108410	ENST00000563129	ENSMUST00000205603	1	1	1	1	0	0	7.621	12.083
ENSG00000274331	ENSMUSG00000109358	ENST00000618896	ENSMUST00000209007	0	0	0	0	0	0	4.542	69.185
ENSG00000253390	ENSMUSG00000099027	ENST00000521021	ENSMUST00000183642	1	1	1	0	0	0	5.608	5.099
ENSG00000254038	ENSMUSG00000109996	ENST00000523411	ENSMUST00000209232	1	1	0	1	0	0	6.159	28.021
ENSG00000231551	ENSMUSG00000106167	ENST00000426101	ENSMUST00000199297	0	0	0	0	0	0	4.184	51.829
ENSG00000225518	ENSMUSG00000103156	ENST00000602806	ENSMUST00000193209	0	0	0	0	0	0	3.336	32.629
ENSG00000259551	ENSMUSG00000108970	ENST00000559065	ENSMUST00000208911	1	1	0	0	0	0	8.287	44.352
ENSG00000251200	ENSMUSG00000109930	ENST00000509956	ENSMUST00000210674	1	1	0	0	0	0	9.061	57.967
ENSG00000254740	ENSMUSG00000092258	ENST00000530918	ENSMUST00000174014	0	0	0	0	0	0	4.438	30.15
ENSG00000229425	ENSMUSG00000100857	ENST00000635684	ENSMUST00000190908	0	0	0	0	0	0	3.487	18.835
ENSG00000249429	ENSMUSG00000086312	ENST00000340585	ENSMUST00000128894	0	0	0	0	0	0	6.077	48.403
ENSG00000196893	ENSMUSG00000085762	ENST00000354432	ENSMUST00000128647	1	1	0	0	0	0	6.669	39.603
ENSG00000253390	ENSMUSG00000098270	ENST00000521021	ENSMUST00000183485	1	1	1	1	0	0	5.608	5.099
ENSG00000233559	ENSMUSG00000086855	ENST00000447430	ENSMUST00000134541	0	1	0	0	0	0	6.013	6.191
ENSG00000254363	ENSMUSG00000109836	ENST00000607850	ENSMUST00000209540	1	0	0	1	0	0	4.93	41.112
ENSG00000269968	ENSMUSG00000108037	ENST00000602946	ENSMUST00000140883	1	1	0	1	1	0	5.609	11.798
ENSG00000257702	ENSMUSG00000107412	ENST00000548978	ENSMUST00000204844	1	1	0	1	0	0	5.255	27.979
ENSG00000241383	ENSMUSG00000085702	ENST00000494900	ENSMUST00000125611	0	0	0	0	0	0	3.285	38.079
ENSG00000226869	ENSMUSG00000105076	ENST00000450896	ENSMUST00000197486	1	0	1	1	1	0	7.371	32.326
ENSG00000234477	ENSMUSG00000084890	ENST00000418393	ENSMUST00000139095	0	0	0	0	0	0	3.957	8.515
ENSG00000231607	ENSMUSG00000097589	ENST00000458725	ENSMUST00000182325	0	0	0	0	0	0	9.528	3.821
ENSG00000229388	ENSMUSG00000102796	ENST00000427804	ENSMUST00000194907	1	0	0	0	0	0	4.389	18.855
ENSG00000280233	ENSMUSG00000085872	ENST00000623294	ENSMUST00000130442	1	1	0	0	1	0	6.7	43.298
ENSG00000234431	ENSMUSG00000085054	ENST00000434645	ENSMUST00000129740	0	0	0	0	0	0	3.463	3.697
ENSG00000280245	ENSMUSG00000086507	ENST00000623428	ENSMUST00000140556	0	0	0	0	0	0	3.76	16.363
ENSG00000267280	ENSMUSG00000087013	ENST00000586706	ENSMUST00000128213	0	0	0	0	0	0	4.865	29.732
ENSG00000270050	ENSMUSG00000089759	ENST00000602441	ENSMUST00000155136	0	0	0	0	0	0	4.547	19.944
ENSG00000225431	ENSMUSG00000097217	ENST00000419628	ENSMUST00000181112	0	0	0	0	0	0	3.646	43.937
ENSG00000226137	ENSMUSG00000043993	ENST00000573167	ENSMUST00000139014	1	1	1	1	1	0	8.671	25.721
ENSG00000234350	ENSMUSG00000087264	ENST00000442456	ENSMUST00000151851	0	0	0	0	0	0	4.442	46.618
ENSG00000246640	ENSMUSG00000086552	ENST00000499842	ENSMUST00000156477	0	1	0	0	1	0	4.541	9.657
ENSG00000256568	ENSMUSG00000109656	ENST00000541254	ENSMUST00000210076	0	0	0	0	0	0	3.402	39.15
ENSG00000265912	ENSMUSG00000087184	ENST00000583416	ENSMUST00000141271	1	0	0	0	0	0	6.507	20.636
ENSG00000236031	ENSMUSG00000102211	ENST00000439849	ENSMUST00000195566	0	0	0	0	0	0	3.328	67.404
ENSG00000281856	ENSMUSG00000085748	ENST00000628484	ENSMUST00000155836	0	0	0	0	0	0	3.506	20.224
ENSG00000279162	ENSMUSG00000089697	ENST00000624546	ENSMUST00000161395	1	1	0	0	0	0	4.791	10.5
ENSG00000276407	ENSMUSG00000097184	ENST00000615650	ENSMUST00000181485	0	0	0	0	0	0	3.009	285.581
ENSG00000224532	ENSMUSG00000102924	ENST00000435429	ENSMUST00000194212	1	1	0	0	0	0	10.974	8.051
ENSG00000233251	ENSMUSG00000084966	ENST00000447423	ENSMUST00000146554	1	0	0	0	0	0	7.159	54.687
ENSG00000224209	ENSMUSG00000086096	ENST00000634576	ENSMUST00000136525	0	0	0	0	0	0	3.724	40.663
ENSG00000183250	ENSMUSG00000097811	ENST00000397841	ENSMUST00000180790	0	0	0	0	0	0	4.481	5.612
ENSG00000235820	ENSMUSG00000086379	ENST00000413249	ENSMUST00000126910	0	0	0	0	0	0	3.65	16.902
ENSG00000251455	ENSMUSG00000085527	ENST00000514269	ENSMUST00000148478	0	0	0	0	0	0	3.106	10.231
ENSG00000248692	ENSMUSG00000087431	ENST00000504135	ENSMUST00000139469	0	0	0	0	0	0	3.219	13.404
ENSG00000262777	ENSMUSG00000097051	ENST00000570924	ENSMUST00000181056	1	1	0	0	1	1	9.429	20.548
ENSG00000249787	ENSMUSG00000103973	ENST00000511468	ENSMUST00000193380	0	0	0	0	0	0	4.512	51.723
ENSG00000270696	ENSMUSG00000087136	ENST00000604845	ENSMUST00000145950	0	0	0	0	0	0	4.413	36.476
ENSG00000278966	ENSMUSG00000085085	ENST00000633169	ENSMUST00000149472	1	0	0	0	0	0	4.879	60.39
ENSG00000281021	ENSMUSG00000085211	ENST00000627304	ENSMUST00000180853	0	0	0	0	0	0	4.361	27.037
ENSG00000275871	ENSMUSG00000098702	ENST00000622374	ENSMUST00000184678	1	0	0	1	0	0	5.926	25.793
ENSG00000255160	ENSMUSG00000109317	ENST00000529082	ENSMUST00000207366	0	0	0	0	0	1	5.157	21.707
ENSG00000253837	ENSMUSG00000103065	ENST00000519692	ENSMUST00000193037	1	1	1	1	1	0	9.649	22.246
ENSG00000276707	ENSMUSG00000086799	ENST00000614759	ENSMUST00000126016	0	0	0	0	0	0	4.058	24.992
ENSG00000279993	ENSMUSG00000104873	ENST00000623434	ENSMUST00000199847	0	0	0	0	0	0	3.789	15.341
ENSG00000262995	ENSMUSG00000098014	ENST00000575772	ENSMUST00000182878	0	0	0	0	0	0	3.77	43.585
ENSG00000255306	ENSMUSG00000097233	ENST00000532296	ENSMUST00000181211	1	1	0	1	0	0	6.595	43.22
ENSG00000261586	ENSMUSG00000090062	ENST00000562343	ENSMUST00000160960	1	1	0	0	0	0	5.019	22.785
ENSG00000266445	ENSMUSG00000084853	ENST00000582249	ENSMUST00000139327	1	1	0	1	0	0	5.363	34.003
ENSG00000279164	ENSMUSG00000087678	ENST00000623468	ENSMUST00000129067	0	0	0	0	0	0	4.34	27.194
ENSG00000260034	ENSMUSG00000108455	ENST00000562280	ENSMUST00000206563	1	1	1	0	0	0	4.698	34.249
ENSG00000258813	ENSMUSG00000099708	ENST00000554737	ENSMUST00000183323	0	0	0	0	0	0	7.315	4.123
ENSG00000268030	ENSMUSG00000110030	ENST00000597411	ENSMUST00000211053	1	1	1	1	1	0	10.24	32.308
ENSG00000249574	ENSMUSG00000075585	ENST00000515213	ENSMUST00000100518	1	1	0	0	1	0	8.167	14.575
ENSG00000226717	ENSMUSG00000092492	ENST00000429581	ENSMUST00000173049	1	0	0	0	0	0	6.185	19.358
ENSG00000254443	ENSMUSG00000109735	ENST00000531479	ENSMUST00000210380	0	1	0	0	0	0	4.168	38.02
ENSG00000272650	ENSMUSG00000107205	ENST00000609843	ENSMUST00000202336	0	0	0	0	0	0	3.471	12.662
ENSG00000224259	ENSMUSG00000102278	ENST00000635112	ENSMUST00000193540	0	0	0	0	0	0	3.658	12.247
ENSG00000235621	ENSMUSG00000085129	ENST00000416742	ENSMUST00000127920	0	0	0	0	0	0	3.642	27.554
ENSG00000237707	ENSMUSG00000103320	ENST00000415637	ENSMUST00000193775	0	0	0	0	0	0	3.958	42.544
ENSG00000254277	ENSMUSG00000054493	ENST00000519840	ENSMUST00000067599	0	0	0	0	0	0	3.234	11.402
ENSG00000185168	ENSMUSG00000043993	ENST00000332012	ENSMUST00000139014	1	1	0	0	0	0	5.523	27.105
ENSG00000262877	ENSMUSG00000085501	ENST00000571724	ENSMUST00000136542	1	1	1	1	1	1	5.479	107.875
ENSG00000236333	ENSMUSG00000084865	ENST00000426250	ENSMUST00000139331	1	1	1	0	0	0	13.504	7.941
ENSG00000235910	ENSMUSG00000074373	ENST00000444200	ENSMUST00000156612	1	0	0	0	0	0	3.823	18.901
ENSG00000231133	ENSMUSG00000087550	ENST00000447910	ENSMUST00000154524	1	1	0	1	1	0	4.645	44.244
ENSG00000228596	ENSMUSG00000085156	ENST00000425077	ENSMUST00000124818	0	0	0	0	0	0	3.802	14.646
ENSG00000267105	ENSMUSG00000097535	ENST00000587088	ENSMUST00000180870	0	0	0	0	0	0	3.619	19.818
ENSG00000248317	ENSMUSG00000103684	ENST00000509711	ENSMUST00000192381	0	0	0	0	0	0	5.058	2.793
ENSG00000279180	ENSMUSG00000105772	ENST00000624053	ENSMUST00000197976	1	1	1	1	1	0	12.387	22.868
ENSG00000267496	ENSMUSG00000093467	ENST00000588043	ENSMUST00000176599	0	0	0	0	0	0	3.381	40.874
ENSG00000232900	ENSMUSG00000086214	ENST00000448859	ENSMUST00000134795	0	0	0	0	0	0	3.366	24.772
ENSG00000183643	ENSMUSG00000108497	ENST00000624458	ENSMUST00000206393	0	0	0	0	0	0	3.755	24.495
ENSG00000228630	ENSMUSG00000086903	ENST00000425595	ENSMUST00000151949	1	1	1	1	0	0	12.698	14.099
ENSG00000280399	ENSMUSG00000103638	ENST00000624916	ENSMUST00000195852	1	1	0	0	0	0	7.744	32.755
ENSG00000259291	ENSMUSG00000108350	ENST00000558334	ENSMUST00000206403	1	1	1	0	1	1	7.695	26.94
ENSG00000232190	ENSMUSG00000103830	ENST00000430050	ENSMUST00000191778	1	0	0	0	0	0	4.963	11.203
ENSG00000249082	ENSMUSG00000069223	ENST00000507035	ENSMUST00000154384	0	0	0	0	0	0	3.744	8.216
ENSG00000254938	ENSMUSG00000102567	ENST00000530572	ENSMUST00000194019	0	0	0	0	0	0	3.558	0
ENSG00000230565	ENSMUSG00000107434	ENST00000418966	ENSMUST00000203927	0	0	0	0	0	0	4.332	50.386
ENSG00000226629	ENSMUSG00000092509	ENST00000456403	ENSMUST00000173304	1	1	1	1	1	1	9.215	27.162
ENSG00000233002	ENSMUSG00000086310	ENST00000433873	ENSMUST00000153718	0	0	0	0	0	0	4.671	72.512
ENSG00000261188	ENSMUSG00000097767	ENST00000566814	ENSMUST00000182953	0	0	0	0	0	0	4.402	33.947
ENSG00000258010	ENSMUSG00000109422	ENST00000548231	ENSMUST00000208884	0	0	0	0	0	0	3.681	31.345
ENSG00000276101	ENSMUSG00000086924	ENST00000611259	ENSMUST00000143428	1	1	1	1	1	0	8.842	31.583
ENSG00000213904	ENSMUSG00000108545	ENST00000594688	ENSMUST00000205962	0	0	0	0	0	0	3.286	19.664
ENSG00000260369	ENSMUSG00000085081	ENST00000562672	ENSMUST00000127450	0	0	1	0	0	0	3.504	17.457
ENSG00000224189	ENSMUSG00000100209	ENST00000417086	ENSMUST00000190845	1	0	0	0	0	0	3.86	20.767
ENSG00000229848	ENSMUSG00000102881	ENST00000430912	ENSMUST00000193520	1	1	0	0	1	0	4.007	33.249
ENSG00000261654	ENSMUSG00000102780	ENST00000562952	ENSMUST00000194058	1	1	1	1	1	0	8.595	47.572
ENSG00000230381	ENSMUSG00000104639	ENST00000449303	ENSMUST00000197514	0	0	0	0	0	0	3.078	21.087
ENSG00000182057	ENSMUSG00000097301	ENST00000332965	ENSMUST00000181049	1	1	0	0	1	0	6.818	18.586
ENSG00000237159	ENSMUSG00000104526	ENST00000436360	ENSMUST00000194752	0	0	0	0	0	0	4.238	30.092
ENSG00000253530	ENSMUSG00000097493	ENST00000519123	ENSMUST00000192865	0	0	0	0	0	0	3.6	29.85
ENSG00000260777	ENSMUSG00000085747	ENST00000564762	ENSMUST00000149865	1	1	0	0	1	0	7.525	44.497
ENSG00000271579	ENSMUSG00000085708	ENST00000603439	ENSMUST00000156235	1	1	1	0	1	0	10.095	18.588
ENSG00000242049	ENSMUSG00000047046	ENST00000471626	ENSMUST00000156018	0	1	0	0	0	0	4.783	112.761
ENSG00000260261	ENSMUSG00000086645	ENST00000570130	ENSMUST00000182690	0	0	0	0	0	0	3.928	17.916
ENSG00000224592	ENSMUSG00000086978	ENST00000428151	ENSMUST00000154878	1	1	0	1	1	0	12.061	46.676
ENSG00000255399	ENSMUSG00000087516	ENST00000532697	ENSMUST00000202307	1	1	0	1	1	0	4.459	7.632
ENSG00000167046	ENSMUSG00000084843	ENST00000370520	ENSMUST00000145549	1	0	0	0	0	0	3.999	15.116
ENSG00000229400	ENSMUSG00000102234	ENST00000431691	ENSMUST00000192568	0	0	1	0	0	0	4.626	34.132
ENSG00000257096	ENSMUSG00000097533	ENST00000535893	ENSMUST00000180857	0	1	0	0	1	0	4.585	22.028
ENSG00000251381	ENSMUSG00000085945	ENST00000527945	ENSMUST00000146145	1	1	0	1	1	1	12.914	36.124
ENSG00000272719	ENSMUSG00000089889	ENST00000609813	ENSMUST00000162890	0	0	0	0	0	0	3.202	33.332
ENSG00000182057	ENSMUSG00000100199	ENST00000446578	ENSMUST00000186291	1	1	0	0	1	0	9.938	7.311
ENSG00000225746	ENSMUSG00000021268	ENST00000556637	ENSMUST00000143272	1	1	1	0	0	0	4.929	6.066
ENSG00000273069	ENSMUSG00000106913	ENST00000608433	ENSMUST00000201947	1	1	0	1	1	0	5.267	30.033
ENSG00000245598	ENSMUSG00000097842	ENST00000500689	ENSMUST00000205647	0	1	0	0	0	0	9.181	1.333
ENSG00000233363	ENSMUSG00000086505	ENST00000451116	ENSMUST00000124392	0	0	0	0	0	0	3.948	48.839
ENSG00000231346	ENSMUSG00000105852	ENST00000441004	ENSMUST00000167642	1	0	0	0	0	0	5.261	31.084
ENSG00000276533	ENSMUSG00000102305	ENST00000611214	ENSMUST00000194364	0	0	0	1	0	0	4.503	58.347
ENSG00000272668	ENSMUSG00000102278	ENST00000608430	ENSMUST00000193540	1	0	0	0	1	0	4.042	27.409
ENSG00000253519	ENSMUSG00000086998	ENST00000518054	ENSMUST00000144915	0	0	0	0	0	0	3.108	13.317
ENSG00000234899	ENSMUSG00000041674	ENST00000412640	ENSMUST00000151650	0	0	0	0	0	0	5.733	1.225
ENSG00000278936	ENSMUSG00000073594	ENST00000624089	ENSMUST00000097612	1	1	1	1	1	1	7.684	27.751
ENSG00000260367	ENSMUSG00000066175	ENST00000567209	ENSMUST00000187458	0	0	0	0	0	0	3.8	111.263
ENSG00000226833	ENSMUSG00000107036	ENST00000444501	ENSMUST00000201290	0	0	0	0	0	0	3.226	19.026
ENSG00000261592	ENSMUSG00000097969	ENST00000569147	ENSMUST00000183009	1	1	1	0	1	1	8.792	26.858
ENSG00000276524	ENSMUSG00000104078	ENST00000621974	ENSMUST00000192895	0	0	0	0	0	0	3.017	27.24
ENSG00000228302	ENSMUSG00000085818	ENST00000421657	ENSMUST00000142787	0	0	0	0	0	1	3.776	12.359
ENSG00000237987	ENSMUSG00000085705	ENST00000424343	ENSMUST00000150889	0	0	0	0	0	0	4.49	35.194
ENSG00000272100	ENSMUSG00000084968	ENST00000606527	ENSMUST00000126668	0	0	0	0	0	0	3.506	29.833
ENSG00000203288	ENSMUSG00000106061	ENST00000389897	ENSMUST00000198548	1	1	0	1	1	0	14.857	46.454
ENSG00000249519	ENSMUSG00000099640	ENST00000512794	ENSMUST00000188986	0	0	0	0	0	0	8.791	0
ENSG00000246130	ENSMUSG00000098784	ENST00000501897	ENSMUST00000184493	0	1	0	0	0	0	4.246	42.128
ENSG00000229299	ENSMUSG00000010492	ENST00000433905	ENSMUST00000148847	0	0	0	0	0	0	3.004	1
ENSG00000249001	ENSMUSG00000105615	ENST00000506480	ENSMUST00000196103	0	0	0	0	0	0	3.525	35.071
ENSG00000270419	ENSMUSG00000089941	ENST00000604200	ENSMUST00000161091	0	0	0	0	0	0	3.707	75.797
ENSG00000267506	ENSMUSG00000054418	ENST00000591283	ENSMUST00000155384	0	0	0	1	1	0	4.263	30.195
ENSG00000235475	ENSMUSG00000106802	ENST00000430244	ENSMUST00000200763	0	1	0	0	0	0	9.147	28.559
ENSG00000255946	ENSMUSG00000086368	ENST00000542620	ENSMUST00000149609	1	1	0	1	0	0	5.391	34.27
ENSG00000275516	ENSMUSG00000097614	ENST00000617619	ENSMUST00000181285	1	0	0	0	0	0	4.447	20.367
ENSG00000278913	ENSMUSG00000099639	ENST00000624837	ENSMUST00000189890	0	1	0	0	0	0	4.689	12.52
ENSG00000260924	ENSMUSG00000089979	ENST00000565162	ENSMUST00000160746	0	0	0	0	1	0	3.427	8.124
ENSG00000279416	ENSMUSG00000098880	ENST00000624383	ENSMUST00000185180	0	0	0	0	0	0	3.694	25.436
ENSG00000231512	ENSMUSG00000104154	ENST00000436756	ENSMUST00000195121	0	0	0	0	0	0	3.416	18.403
ENSG00000249231	ENSMUSG00000109870	ENST00000510238	ENSMUST00000210956	0	1	0	0	0	0	5.718	14.609
ENSG00000278202	ENSMUSG00000108987	ENST00000613086	ENSMUST00000208140	0	0	0	0	0	0	3.527	14.603
ENSG00000255618	ENSMUSG00000086219	ENST00000545276	ENSMUST00000126959	1	0	0	1	0	0	7.008	23.655
ENSG00000280247	ENSMUSG00000097077	ENST00000622962	ENSMUST00000181962	0	0	0	0	0	0	3.445	20.166
ENSG00000253926	ENSMUSG00000103836	ENST00000519048	ENSMUST00000192766	0	0	0	0	0	0	4.389	13.342
ENSG00000233223	ENSMUSG00000086591	ENST00000573187	ENSMUST00000124108	0	1	0	1	0	1	3.563	28.323
ENSG00000183643	ENSMUSG00000091890	ENST00000556865	ENSMUST00000205693	0	0	0	0	0	0	3.619	11.605
ENSG00000242808	ENSMUSG00000105265	ENST00000460739	ENSMUST00000200092	0	0	0	0	1	0	9.28	2.082
ENSG00000278967	ENSMUSG00000085843	ENST00000624477	ENSMUST00000133455	0	0	0	0	0	0	3.972	17.044
ENSG00000279149	ENSMUSG00000086610	ENST00000623911	ENSMUST00000124198	0	0	0	0	0	0	3.512	26.489
ENSG00000225138	ENSMUSG00000085881	ENST00000606319	ENSMUST00000128914	0	0	0	0	0	0	3.339	4.123
ENSG00000226089	ENSMUSG00000103368	ENST00000435858	ENSMUST00000192504	0	1	0	1	0	0	4.293	39.484
ENSG00000277369	ENSMUSG00000096921	ENST00000615722	ENSMUST00000181732	0	0	0	0	0	0	3.962	22.572
ENSG00000230197	ENSMUSG00000097747	ENST00000442355	ENSMUST00000181687	0	0	0	0	0	0	3.322	17.673
ENSG00000279525	ENSMUSG00000107668	ENST00000624998	ENSMUST00000203438	1	1	1	0	0	0	7.012	14.407
ENSG00000271856	ENSMUSG00000087066	ENST00000607746	ENSMUST00000127115	0	0	0	0	0	0	3.449	18.187
ENSG00000222000	ENSMUSG00000103159	ENST00000467398	ENSMUST00000194249	1	1	1	1	1	0	10.814	14.915
ENSG00000272100	ENSMUSG00000102912	ENST00000606527	ENSMUST00000193462	0	0	0	1	1	0	3.638	14.107
ENSG00000279518	ENSMUSG00000104324	ENST00000623679	ENSMUST00000192781	0	0	0	0	0	0	3.7	39.264
ENSG00000278942	ENSMUSG00000085048	ENST00000623168	ENSMUST00000126677	1	0	0	0	1	0	5.678	34.928
ENSG00000256628	ENSMUSG00000102101	ENST00000609682	ENSMUST00000186480	1	1	0	0	0	0	22.388	9.713
ENSG00000272054	ENSMUSG00000097567	ENST00000606229	ENSMUST00000180880	0	0	0	0	0	0	3.813	63.384
ENSG00000281162	ENSMUSG00000103560	ENST00000627215	ENSMUST00000191850	1	1	0	0	1	0	5.145	34.819
ENSG00000261742	ENSMUSG00000109848	ENST00000568492	ENSMUST00000211563	0	0	0	0	0	0	3.157	16.381
ENSG00000267633	ENSMUSG00000103593	ENST00000586297	ENSMUST00000193908	0	1	0	1	1	0	7.228	26.115
ENSG00000266970	ENSMUSG00000086050	ENST00000592569	ENSMUST00000123882	1	1	1	1	1	0	7.881	19.134
ENSG00000234722	ENSMUSG00000029044	ENST00000453187	ENSMUST00000196508	0	0	0	0	0	0	3.42	18.735
ENSG00000196979	ENSMUSG00000087269	ENST00000358748	ENSMUST00000133550	1	0	0	0	0	0	4.679	32.901
ENSG00000236908	ENSMUSG00000107879	ENST00000432994	ENSMUST00000204642	1	1	0	0	1	0	5.24	36.488
ENSG00000215386	ENSMUSG00000090386	ENST00000445461	ENSMUST00000170849	0	0	0	0	0	0	8.851	0.667
ENSG00000279965	ENSMUSG00000108847	ENST00000623716	ENSMUST00000208333	0	0	0	0	0	0	4.459	32.034
ENSG00000272888	ENSMUSG00000108741	ENST00000557682	ENSMUST00000206316	0	1	1	0	0	1	3.995	10.646
ENSG00000279429	ENSMUSG00000055408	ENST00000623016	ENSMUST00000141300	0	1	1	1	1	0	4.609	62.391
ENSG00000232170	ENSMUSG00000079604	ENST00000428165	ENSMUST00000144870	0	0	0	0	0	0	3.764	56.496
ENSG00000269352	ENSMUSG00000087138	ENST00000599259	ENSMUST00000141011	0	1	0	1	0	0	4.704	24.54
ENSG00000233376	ENSMUSG00000046840	ENST00000455642	ENSMUST00000128896	0	1	0	0	0	0	4.71	38.018
ENSG00000246422	ENSMUSG00000102828	ENST00000502205	ENSMUST00000194980	0	0	0	0	0	0	4.119	25.431
ENSG00000255119	ENSMUSG00000082848	ENST00000533876	ENSMUST00000118575	0	0	0	0	0	0	3.924	74.858
ENSG00000260162	ENSMUSG00000043903	ENST00000563521	ENSMUST00000055537	0	0	0	0	0	0	4.119	22.699
ENSG00000224511	ENSMUSG00000106951	ENST00000432770	ENSMUST00000152575	1	1	0	0	1	0	7.307	4.392
ENSG00000225751	ENSMUSG00000084993	ENST00000445617	ENSMUST00000151817	0	0	0	0	0	0	4.505	35.074
ENSG00000256928	ENSMUSG00000108866	ENST00000544674	ENSMUST00000208164	0	0	0	0	0	0	4.124	12.876
ENSG00000229649	ENSMUSG00000100618	ENST00000422661	ENSMUST00000187954	1	0	0	0	0	0	4.156	29.275
ENSG00000280435	ENSMUSG00000093598	ENST00000624016	ENSMUST00000177015	0	0	0	0	1	0	4.35	31.516
ENSG00000204685	ENSMUSG00000103957	ENST00000446816	ENSMUST00000194123	0	1	0	0	1	0	4.609	35.631
ENSG00000259546	ENSMUSG00000108878	ENST00000560873	ENSMUST00000208403	0	0	0	0	0	0	3.499	16.99
ENSG00000261801	ENSMUSG00000086624	ENST00000565689	ENSMUST00000153106	1	0	0	0	0	0	4.856	23.206
ENSG00000224424	ENSMUSG00000025644	ENST00000435419	ENSMUST00000134690	1	1	1	1	1	0	16.012	33.149
ENSG00000204584	ENSMUSG00000101258	ENST00000376609	ENSMUST00000189860	1	1	0	1	1	1	9.139	91.284
ENSG00000279430	ENSMUSG00000104351	ENST00000623350	ENSMUST00000195877	1	0	0	0	1	0	4.463	19.416
ENSG00000247572	ENSMUSG00000082488	ENST00000501927	ENSMUST00000122270	0	0	0	0	0	0	3.385	28.96
ENSG00000237813	ENSMUSG00000084772	ENST00000439070	ENSMUST00000140746	0	0	1	0	0	0	3	44.283
ENSG00000233008	ENSMUSG00000106023	ENST00000417975	ENSMUST00000196485	0	0	0	0	0	0	5.456	51.78
ENSG00000224818	ENSMUSG00000054412	ENST00000430471	ENSMUST00000067468	1	0	0	0	0	0	5.383	80.745
ENSG00000259720	ENSMUSG00000108472	ENST00000561299	ENSMUST00000205831	0	0	0	0	0	0	4.302	98.222
ENSG00000258922	ENSMUSG00000108448	ENST00000555325	ENSMUST00000206521	1	1	0	1	0	1	8.815	42.055
ENSG00000253614	ENSMUSG00000086066	ENST00000522622	ENSMUST00000130895	0	0	0	0	0	0	3.734	24.406
ENSG00000267123	ENSMUSG00000085336	ENST00000586185	ENSMUST00000151381	0	0	0	0	0	0	3.677	28.883
ENSG00000243944	ENSMUSG00000105065	ENST00000487840	ENSMUST00000197831	0	0	0	0	0	0	3.302	14.012
ENSG00000215039	ENSMUSG00000108037	ENST00000504270	ENSMUST00000140883	1	1	0	0	1	0	5.364	13.704
ENSG00000228956	ENSMUSG00000103753	ENST00000414198	ENSMUST00000194780	1	1	0	0	1	1	19.7	9.37
ENSG00000275812	ENSMUSG00000070461	ENST00000620908	ENSMUST00000189441	0	0	0	0	0	0	4.316	33.719
ENSG00000280744	ENSMUSG00000104057	ENST00000629370	ENSMUST00000194311	0	0	0	0	0	0	3.188	61.861
ENSG00000259420	ENSMUSG00000090270	ENST00000560590	ENSMUST00000166637	0	0	0	0	0	0	3.227	17.711
ENSG00000235908	ENSMUSG00000102224	ENST00000428083	ENSMUST00000194140	0	0	0	0	0	0	3.897	37.169
ENSG00000271858	ENSMUSG00000102144	ENST00000606665	ENSMUST00000194547	1	0	0	0	0	0	4.755	16.211
ENSG00000250686	ENSMUSG00000103482	ENST00000511849	ENSMUST00000195178	1	0	0	1	1	0	4.804	50.212
ENSG00000249592	ENSMUSG00000105590	ENST00000503405	ENSMUST00000196046	0	0	0	0	0	0	4.286	7.106
ENSG00000232328	ENSMUSG00000100850	ENST00000455068	ENSMUST00000190254	0	0	0	0	0	0	4.098	44.903
ENSG00000259251	ENSMUSG00000055125	ENST00000558368	ENSMUST00000068526	0	0	0	0	0	0	3.788	21.301
ENSG00000241163	ENSMUSG00000107204	ENST00000488545	ENSMUST00000201580	0	0	0	0	0	0	4.08	38.516
ENSG00000225361	ENSMUSG00000085929	ENST00000603624	ENSMUST00000142511	1	0	0	0	0	0	4.168	54.436
ENSG00000279404	ENSMUSG00000097360	ENST00000623035	ENSMUST00000180824	0	0	0	0	0	0	3.378	29.693
ENSG00000237149	ENSMUSG00000103160	ENST00000425916	ENSMUST00000194287	1	1	0	1	1	1	18.722	5.612
ENSG00000253844	ENSMUSG00000103329	ENST00000521188	ENSMUST00000195780	1	0	0	0	0	1	7.443	43.004
ENSG00000279410	ENSMUSG00000108693	ENST00000624763	ENSMUST00000205957	0	0	0	0	0	0	4.433	12.586
ENSG00000255021	ENSMUSG00000108751	ENST00000525575	ENSMUST00000206576	0	0	0	0	0	0	3.874	46.092
ENSG00000226235	ENSMUSG00000097760	ENST00000447832	ENSMUST00000180835	1	0	0	0	0	0	4.228	21.237
ENSG00000249664	ENSMUSG00000089940	ENST00000514840	ENSMUST00000044500	0	0	0	0	0	0	3.559	7.394
